lid,lat,lon,rfc,minor,moderate,major,code,date_produced
SNWM4,46.584167,88.575833,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SNZM7,39.640028,93.273694,MBRFC,0.770000,0.640000,0.050000,3,1/24/2023
SOGW3,43.394300,90.775700,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SOHN3,42.857500,71.506667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
SOPF1,30.129167,84.494444,SERFC,0.235100,0.155700,0.050000,1,12/14/2022
SORI2,41.522303,88.192869,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
SOUN3,43.213692,71.480300,NERFC,0.070000,0.050000,0.050000,1,1/23/2023
SPCO2,35.988333,96.081944,ABRFC,0.108700,0.050000,0.050000,1,1/26/2023
SPEO2,36.278333,95.953889,ABRFC,0.128400,0.085500,0.050000,1,1/26/2023
SPFM5,44.203333,95.048056,NCRFC,0.120000,0.050000,0.050000,1,1/27/2023
SPGN5,36.360278,104.598056,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SPHL1,32.994444,93.396389,LMRFC,> 0.95,0.110000,0.050000,2,1/24/2023
SPKN1,42.902222,100.362222,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SPKP1,40.612500,78.140833,MARFC,0.170000,0.050000,0.050000,1,1/5/2023
SPLI4,43.207300,91.950300,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SPLN1,41.203611,98.446111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SPMT2,36.202222,101.305556,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SPOI4,43.128056,95.210556,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
SPRO3,44.093056,122.956111,NWRFC,0.120000,0.050000,0.050000,1,1/27/2023
SPRW2,39.446944,78.654444,MARFC,0.440000,0.120000,0.050000,1,1/5/2023
SPTC2,39.408800,105.169900,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SPUN1,41.263333,98.448889,MBRFC,0.110000,0.050000,0.050000,1,1/24/2023
SPWI4,43.136667,95.143889,MBRFC,0.260000,0.050000,0.050000,1,1/24/2023
SQUW1,47.545012,121.842336,NWRFC,0.290000,0.090000,0.050000,1,1/27/2023
SRAM8,45.536742,109.422056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SRAW4,41.455000,106.805556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SRGM8,47.301944,115.086389,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SRLM8,48.217250,114.313736,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
SRMQ9,63.282222,139.254444,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
SRPN1,41.102046,97.310812,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SRYA2,59.586667,139.492500,APRFC,0.050000,0.050000,-999.000000,1,7/1/2022
SSCN1,42.485833,96.413611,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SSRM8,47.501628,111.931914,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SSTM7,39.400972,94.726833,MBRFC,0.120000,0.060000,0.050000,1,1/24/2023
STCM5,45.559700,94.233600,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
STEW3,43.182800,90.858300,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
STFB3,47.206940,68.956940,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
STFM5,45.327743,93.372454,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
STGV2,38.976667,78.336389,MARFC,0.070000,0.050000,0.050000,1,1/5/2023
STHW1,48.329580,120.691760,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
STII1,46.086667,115.975556,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
STJQ7,45.301389,73.250000,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
STKA2,56.708056,132.130278,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
STLM5,45.056111,92.803056,NCRFC,0.090000,0.060000,0.050000,1,1/27/2023
STMC2,40.482986,106.832431,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
STMN1,40.118333,99.516944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
STNG1,30.703889,83.033333,SERFC,0.367700,0.324500,0.050000,1,12/14/2022
STPM5,44.944444,93.088056,NCRFC,0.070000,0.060000,0.050000,1,1/27/2023
STPN7,34.834722,78.824167,SERFC,0.522900,0.050000,0.050000,2,12/14/2022
STRI4,42.251920,93.996898,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
STRM4,44.072500,84.020000,NCRFC,0.210000,0.050000,0.050000,1,1/27/2023
STRM8,47.296944,115.121667,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
STTM7,38.421389,92.208333,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
STTN1,40.140556,101.229722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
STTN4,40.572222,74.868056,MARFC,0.140000,0.050000,0.050000,1,1/5/2023
STTQ2,57.900833,131.154444,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
STUI4,42.923889,96.176667,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
STVC3,41.383889,73.168056,NERFC,0.280000,0.050000,0.050000,1,1/23/2023
STWN2,39.107687,119.713233,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
STXA1,30.605556,87.547222,SERFC,0.455100,0.181900,0.050000,1,12/14/2022
STYV2,36.900000,77.400000,SERFC,0.178100,0.050000,0.050000,1,12/14/2022
SUDA2,63.103889,147.515833,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
SUNA2,62.175278,150.173611,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
SUNM6,33.547222,90.543056,LMRFC,0.710000,0.180000,0.150000,2,1/24/2023
SUSC1,40.413611,120.664167,CNRFC,0.190000,0.160000,0.130000,1,1/27/2023
SUTA1,32.529167,87.198889,SERFC,0.212900,0.050000,0.050000,1,12/14/2022
SUVO3,44.782500,123.234722,NWRFC,0.270000,-999.000000,0.050000,1,1/27/2023
SVEV2,37.797222,78.491667,MARFC,0.140000,0.070000,0.050000,1,1/5/2023
SVPL1,32.515278,93.740278,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
SVRM7,39.634570,91.248203,NCRFC,0.180000,0.050000,0.050000,1,1/27/2023
SWAV1,44.916667,73.128889,NERFC,0.050000,0.050000,-999.000000,1,1/23/2023
SWDN1,40.915830,97.145270,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SWDO2,35.813660,97.478097,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SWEG1,34.032222,84.089444,SERFC,0.428600,0.050000,0.050000,1,12/14/2022
SWNM6,33.860556,90.276667,LMRFC,0.740000,0.050000,0.050000,2,1/24/2023
SWNO2,35.332848,96.960023,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SWRM8,48.024444,113.978889,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SWRN1,40.902941,97.111822,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SWRN8,48.094722,101.056111,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SWTN1,41.037500,98.993056,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
SXCI4,42.524444,96.480000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SXFS2,43.566944,96.711111,MBRFC,0.090000,0.070000,0.050000,1,1/24/2023
SXRA2,60.476667,151.082222,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SXTP1,40.215833,78.265556,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
SYCO3,45.477500,122.508333,NWRFC,0.130000,-999.000000,0.050000,1,1/27/2023
SYRK1,37.966667,101.756389,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TACM5,47.388889,93.380556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
TACN4,40.224167,74.749167,MARFC,0.150000,0.100000,0.050000,1,1/5/2023
TADU1,40.300230,110.602381,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
TAFA2,64.792778,147.838889,APRFC,0.252700,0.050000,0.050000,1,7/1/2022
TALO2,35.925833,94.922500,ABRFC,0.552700,0.367700,0.147300,2,1/26/2023
TARC3,41.908283,72.759353,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
TARN7,35.894167,77.533056,SERFC,0.394200,0.098000,0.050000,1,12/14/2022
TATQ9,60.118889,137.084722,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
TAYM7,39.896944,91.580278,NCRFC,0.210000,0.050000,0.050000,1,1/27/2023
TAZA2,62.054722,145.427778,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
TAZT1,36.425000,83.398333,LMRFC,0.150000,0.050000,0.050000,1,1/24/2023
TBBM6,33.538206,88.632175,SERFC,0.837800,0.179700,0.050000,2,12/14/2022
TBVM7,38.003889,93.994722,MBRFC,0.240000,0.050000,0.050000,1,1/24/2023
TCHW1,46.027634,118.729711,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
TCLA1,33.252778,87.451389,SERFC,0.136200,0.050000,0.050000,1,12/14/2022
TCMO2,35.172574,96.931966,ABRFC,0.148700,0.050000,0.050000,1,1/26/2023
TDGL1,32.431944,91.366667,LMRFC,0.300000,0.240000,0.180000,1,1/24/2023
TEAI1,43.926986,111.613811,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
TECM4,41.943056,83.945278,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
TENN6,41.658889,73.528889,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
TFKM8,45.897778,111.595833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TFLW4,44.928180,110.394270,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TGAO2,36.054486,98.969541,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TGJP1,41.952500,77.115556,MARFC,0.610000,0.060000,0.050000,2,1/5/2023
THBI2,37.221667,89.463056,LMRFC,0.240000,0.060000,0.050000,1,1/24/2023
THNI2,41.568167,87.608333,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
THRM8,47.591944,115.228611,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
TIDO3,44.385954,123.831778,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
TIFM7,36.631390,94.586670,ABRFC,0.121900,0.050000,0.050000,1,1/26/2023
TILO3,42.930399,122.948387,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
TKSN4,41.013333,75.086111,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
TKSN7,35.427500,83.446944,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
TKTA2,62.326667,150.122778,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
TKUA2,58.538611,133.700556,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
TLCT2,33.386200,95.132200,LMRFC,0.860000,0.170000,0.050000,2,1/24/2023
TLMO3,45.475833,123.725000,NWRFC,0.200000,0.090000,0.050000,1,1/27/2023
TLNG1,34.666667,84.928333,SERFC,0.484700,0.113000,0.050000,1,12/14/2022
TLSO2,36.140556,96.006111,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TMAI4,41.964256,92.636550,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
TMLG1,30.875556,84.045556,SERFC,0.671100,0.050000,0.050000,2,12/14/2022
TMPM8,48.307778,106.822200,MBRFC,0.090000,0.080000,0.050000,1,1/24/2023
TMVC3,41.987319,72.605833,NERFC,0.150000,0.070000,0.050000,1,1/23/2023
TNGK1,39.116389,95.010556,MBRFC,0.290000,0.050000,0.050000,1,1/24/2023
TNKP1,41.558333,75.895000,MARFC,0.130000,0.050000,0.050000,1,1/5/2023
TNRK1,39.093056,94.710000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TNZM7,36.623056,92.248056,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
TODA1,33.209167,87.596389,SERFC,0.352100,0.063100,0.050000,1,12/14/2022
TODA4,35.077222,92.539722,ABRFC,0.136500,0.050000,0.050000,1,1/26/2023
TOLW1,47.695833,121.822778,NWRFC,0.290000,0.120000,0.060000,1,1/27/2023
TONA2,61.661389,145.183889,APRFC,0.050000,0.050000,-999.000000,1,7/1/2022
TONO2,36.671979,97.309489,ABRFC,0.055400,0.050000,0.050000,1,1/26/2023
TONW1,48.632400,119.461700,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
TOPK1,39.099444,95.724722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TOSM8,46.146572,111.420278,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TOTW1,46.335000,122.840833,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
TOWK1,37.796110,97.014160,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TOWN8,48.351389,100.419444,NCRFC,0.280000,0.050000,0.050000,1,1/27/2023
TOWP1,41.765278,76.441111,MARFC,0.410000,0.220000,0.050000,1,1/5/2023
TOWV1,43.051111,72.700556,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
TPAK1,39.066667,95.649444,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TPOK1,38.218611,94.612778,MBRFC,0.230000,0.200000,0.050000,1,1/24/2023
TPOM6,34.235556,88.695833,SERFC,0.124200,0.050000,0.050000,1,12/14/2022
TPTM7,36.412438,89.537728,LMRFC,0.370000,0.050000,0.050000,1,1/24/2023
TRAC2,38.860271,106.566697,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
TRAO3,45.446218,123.710397,NWRFC,0.090000,-999.000000,0.050000,1,1/27/2023
TRBF1,28.479722,82.177778,SERFC,0.051500,0.050000,0.050000,1,12/14/2022
TRCM5,43.684700,93.039400,NCRFC,0.150000,0.070000,0.050000,1,1/27/2023
TREF1,29.932500,82.799167,SERFC,0.614700,0.273500,0.147400,2,12/14/2022
TREN4,40.221667,74.778056,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
TREW3,43.999400,91.435600,NCRFC,0.130000,0.050000,0.050000,1,1/27/2023
TRLO2,33.878711,97.934480,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TRPA2,60.898056,148.921944,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
TRSO3,44.712067,122.770088,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
TRTA2,62.346944,150.016944,APRFC,0.050000,0.050000,0.050000,1,1/1/2023
TRVM4,41.940300,85.632800,NCRFC,0.300000,0.070000,0.050000,1,1/27/2023
TRYM7,39.008889,90.977500,NCRFC,0.230000,0.070000,0.050000,1,1/27/2023
TRYM8,48.561720,115.970139,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
TRYN6,42.752222,73.689444,NERFC,0.150000,0.050000,0.050000,1,1/23/2023
TRYO3,45.945702,117.451009,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
TSCK1,39.003889,97.873333,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
TTZM7,40.069306,93.638028,MBRFC,0.210000,0.050000,0.050000,1,1/24/2023
TUCO2,35.324167,97.723611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TURI4,41.964918,95.972103,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TWIM8,45.614167,112.329167,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TWNM8,45.383611,112.451944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
TWVM5,47.265556,96.247500,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
TYAA2,59.511944,135.344444,APRFC,0.670400,0.356700,-999.000000,2,7/1/2022
TYLN5,36.297500,104.495556,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
TYLW3,46.394722,90.590000,NCRFC,0.170000,0.110000,0.050000,1,1/27/2023
TYTM6,31.176944,90.280000,LMRFC,0.850000,0.570000,0.250000,3,1/24/2023
UCHA2,64.901972,146.361333,APRFC,0.425500,0.050000,-999.000000,1,7/1/2022
UCRC2,38.183879,107.745892,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
UEHN1,41.712616,96.521601,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
UINI2,39.932155,91.416115,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
UION1,40.793927,95.911398,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ULLM8,47.356969,111.407830,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ULMM8,47.434967,111.388444,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
UNDN6,42.321389,75.316944,MARFC,0.290000,0.050000,0.050000,1,1/5/2023
UNNM7,38.444167,90.995556,NCRFC,0.310000,0.050000,0.050000,1,1/27/2023
UNVC3,41.755547,72.887042,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
URHM7,38.452222,94.004167,MBRFC,0.400000,0.230000,0.050000,1,1/24/2023
VAUM8,47.525778,111.511036,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
VBRA4,35.483889,94.392778,ABRFC,0.032000,0.050000,0.050000,1,7/9/2015
VBUA4,35.431389,94.356111,ABRFC,0.162400,0.050000,0.050000,1,1/26/2023
VCKM4,42.114768,85.485551,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VCKM6,32.315000,90.905833,LMRFC,0.210000,0.120000,0.070000,1,1/24/2023
VCRN8,46.915556,98.010556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VCWK1,39.347778,96.217222,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
VDSG1,30.947222,83.272778,SERFC,0.582300,0.050000,0.050000,2,12/14/2022
VERN1,42.811019,98.175124,MBRFC,0.080000,0.050000,0.050000,1,1/24/2023
VERS2,42.817222,96.923889,MBRFC,0.140000,0.140000,0.050000,1,1/24/2023
VERT2,34.179583,99.323333,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
VICM8,46.443333,114.122778,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
VING1,33.858889,84.454167,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
VINI4,42.170828,92.023792,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VIOW3,43.506100,90.673900,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VLCM4,45.736667,87.863333,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VLLM7,38.546667,90.485000,NCRFC,0.260000,0.170000,0.080000,1,1/27/2023
VLVN8,48.063889,100.928889,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VLYM7,38.870000,93.621944,MBRFC,0.580000,0.550000,0.160000,3,1/24/2023
VNBM7,36.991389,91.013611,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
VNDI2,38.959722,89.088889,NCRFC,0.780000,0.250000,0.080000,2,1/27/2023
VNMI4,41.533878,93.949950,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VRDN1,42.739717,98.222742,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
VRPS2,43.445278,97.109444,MBRFC,0.210000,0.180000,0.130000,1,1/24/2023
VRVC1,34.352220,119.308447,CNRFC,0.210000,0.130000,0.050000,1,1/27/2023
VSSM4,43.370833,83.581111,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
VSTN6,42.090833,76.056389,MARFC,0.510000,0.220000,0.050000,2,1/5/2023
WAAK1,39.106111,99.869722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WABM5,44.387200,92.036900,NCRFC,0.320000,0.080000,0.050000,1,1/27/2023
WAKO2,34.162778,98.008056,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WALN6,42.166111,75.140278,MARFC,0.610000,0.050000,0.050000,2,1/5/2023
WANO2,36.517256,98.879537,ABRFC,0.058400,0.050000,0.050000,1,1/26/2023
WAPI4,41.178086,91.182094,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
WAPN6,41.653056,73.873056,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WASS2,44.081098,102.401275,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WATO2,35.811989,98.420905,ABRFC,0.088900,0.050000,0.050000,1,1/26/2023
WATU1,39.978856,109.178727,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
WATW3,43.188056,88.725833,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WAYT2,34.837500,101.413611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WAYV2,38.057500,78.908333,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
WBCI4,42.432005,93.805647,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WBRP1,41.252778,75.879167,MARFC,0.400000,0.080000,0.050000,1,1/5/2023
WBRW4,43.019430,110.118600,CBRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
WBSS2,44.942500,97.145833,MBRFC,0.170000,0.080000,0.050000,1,1/24/2023
WBWS2,44.889444,97.118611,MBRFC,0.190000,0.170000,0.050000,1,1/24/2023
WCKG1,34.957222,85.205556,LMRFC,0.560000,0.050000,0.050000,2,1/24/2023
WCLN3,43.387573,72.362000,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WCOM7,37.245556,94.566390,ABRFC,0.130100,0.050000,0.050000,1,1/26/2023
WCRN6,42.222222,77.418056,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
WCXF1,29.589444,82.936667,SERFC,0.158600,0.062300,0.050000,1,12/14/2022
WDEM3,42.535920,72.653423,NERFC,0.080000,-999.000000,-999.000000,1,1/23/2023
WDEW3,43.605000,89.756667,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
WDGO2,36.436703,99.278438,ABRFC,0.063800,0.050000,0.050000,1,1/26/2023
WDLA1,33.116667,85.560833,SERFC,0.314400,0.102400,0.050000,1,12/14/2022
WDOM5,43.890278,95.160833,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WDRF1,30.708056,84.865556,SERFC,0.233900,0.050000,0.050000,1,12/14/2022
WDRK1,39.978611,99.478333,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WDRW4,43.010510,108.376700,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WDVA1,34.624167,86.306389,LMRFC,0.900000,0.460000,0.050000,2,1/24/2023
WDWO2,36.446100,99.390800,ABRFC,0.050000,0.050000,0.050000,1,4/16/2013
WEHV1,43.714167,72.418611,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WELK1,37.249440,97.403300,ABRFC,0.304200,0.072100,0.050000,1,1/26/2023
WELV1,44.153397,72.042222,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WENM1,45.236111,68.651389,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WENN7,36.412500,79.826111,SERFC,0.088800,0.050000,0.050000,1,12/14/2022
WEPS1,34.643333,82.454167,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
WESS2,45.656111,98.496667,MBRFC,0.100000,0.090000,0.060000,1,1/24/2023
WETA1,32.536944,86.208889,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
WETC2,39.331111,107.579444,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
WETO2,35.265645,96.206117,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WFDK1,37.223880,96.995830,ABRFC,0.077500,0.050000,0.050000,1,1/26/2023
WFON8,46.891111,96.916389,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WGCM8,48.495278,114.009167,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
WGTM3,42.634256,71.657848,NERFC,0.140000,0.050000,0.050000,1,1/23/2023
WHBC2,40.179693,108.565377,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
WHBI1,45.750278,116.323056,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
WHGM7,38.559722,91.007500,MBRFC,0.390000,0.050000,0.050000,1,1/24/2023
WHIC2,40.013333,108.092500,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
WHIS2,45.255833,100.842500,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WHMS1,34.509167,81.598333,SERFC,0.162800,0.050000,0.050000,1,12/14/2022
WHNN8,46.266111,96.598333,NCRFC,0.480000,0.070000,0.050000,1,1/27/2023
WHRM8,48.320278,114.277500,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
WHRQ9,61.933333,140.533333,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
WHRS2,43.713048,100.685053,MBRFC,0.220000,0.160000,0.060000,1,1/24/2023
WHTG1,33.476944,84.901111,SERFC,0.278800,0.093300,0.050000,1,12/14/2022
WHTM4,43.464179,86.232567,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WHTT1,35.206389,85.497222,LMRFC,0.710000,0.050000,0.050000,2,1/24/2023
WIBP1,40.463056,78.200000,MARFC,0.140000,0.110000,0.050000,1,1/5/2023
WICT2,33.909542,98.533666,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WIDM5,44.088300,91.669900,NCRFC,0.150000,0.050000,0.050000,1,1/27/2023
WIKC2,40.437222,107.647222,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
WILA2,61.766667,150.066667,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
WILM3,42.700278,73.159444,NERFC,0.160000,0.050000,0.050000,1,1/23/2023
WILN6,42.977778,78.763889,NERFC,0.060000,0.050000,0.050000,1,1/23/2023
WILP1,41.236111,76.996944,MARFC,0.140000,0.110000,0.050000,1,1/5/2023
WILW1,46.651111,123.651667,NWRFC,0.070000,-999.000000,0.050000,1,1/27/2023
WIMF1,27.670833,82.352778,SERFC,0.434600,0.063700,0.050000,1,12/14/2022
WIRW3,44.392222,89.826944,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WKAS2,42.990278,96.963333,MBRFC,0.220000,0.200000,0.170000,1,1/24/2023
WKEW3,43.004722,88.243611,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WKSN7,36.152500,81.145556,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
WLBN1,40.480210,97.012600,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WLBN3,43.646182,72.312300,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WLCN8,48.588889,100.441667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WLDA1,32.777222,87.841389,SERFC,0.763600,0.114100,0.050000,2,12/14/2022
WLGT2,34.957500,100.220556,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WLHN8,48.913333,97.916667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WLKM4,46.246667,88.012500,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WLLN6,42.122222,77.957500,NERFC,0.110000,0.050000,0.050000,1,1/23/2023
WLLN7,35.859722,77.040278,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
WLMC3,41.700376,72.182500,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WLMI2,41.346667,88.186389,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
WLMM3,42.568149,71.215278,NERFC,0.200000,0.050000,0.050000,1,1/23/2023
WLON1,41.611020,96.468510,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
WLPN3,43.126111,72.437222,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WLRV1,44.150278,72.065556,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WLTN8,48.108056,103.714167,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WLTO2,34.362307,98.282547,ABRFC,0.183000,0.178000,0.143800,1,1/26/2023
WLWA2,61.780833,149.884444,APRFC,0.050000,0.050000,0.050000,1,1/1/2023
